GEOID,State,COUNTY,NCHS_URCS_2013,InitialCluster,Megacluster,totMarkSlope,IntCropFail,SlopeCropFail,DAPerChange,FarmJobROC,ManufROC,MiningROC,PerCroplandGain,PerCroplandLoss,RFLD_AFREQ,HWAV_AFREQ,DRGT_AFREQ,HAIL_AFREQ,YL2080q0.5,Per_Prod_Off_Farm_100Days,HOMI_RATE,SUI_RATE,DrugOD,AlcDeaths,PER_RURAL,PER_FARMRENT,PctEmpChange1020,Poverty_Rate_ACS,Ed1LessThanHSPct,PopChangeRate1019,CHR_MENTAL_DISTRESS,CHR_EXCESS_DRINK,CHR_PHYSICAL_DISTRESS,ACS_PCT_DIVORCE_SEPARAT,ACS_PCT_1FAM_HH_FOOD_STMP,ACS_PCT_DISABLE,ACS_PCT_WHITE,ACS_PCT_VA,perMarkSlope,opgr500kSlope,slopelargeCropOp,cattlegr500_slope,hogsSlope,SlopeBroilOp,layerSlope,turkeySlope,Adens_Slope
47021,Tennessee,Cheatham County,2,Low,Low,365380,-0.676547678,0.123373418,1.497629417,-0.154022347,-0.321169829,-0.005678031,2.606299213,2.023622047,1.333333333,0.164744645,6.801663182,3.472312978,-49.2468497,52.5,5.471085314,24.86856961,54.21348175,20.88959847,82.96125815,37.05657686,9.4,10.5653336,13.01406256,3.925,12.72,15.25,12.58,14.094,31.275,14.689,94.934,9.551,0.984402738,0.22,0.02,0,NA,NA,NA,NA,-1.729872113
47023,Tennessee,Chester County,4,Low,Low,506200,-1.762211366,0.418334411,1.160958694,-0.181203505,-0.120247088,0.003423399,4.487179487,2.307692308,0.875,1.894563426,8.75531846,3.361346584,-34.66611709,57.29,3.463563314,16.16329547,16.16329547,4.618084419,65.24429397,35.85344504,5.2,15.83835341,14.80479668,0.599,13.73,14.71,13.58,12.19,39.934,13.959,86.586,7.686,2.7938621,0.28,0.22,-0.08,NA,NA,NA,NA,-1.370768822
47025,Tennessee,Claiborne County,6,Low,Low,-93520,0.275891468,0.005948412,1.655134852,-0.165785295,-0.105407794,-0.009882995,1.905027933,0.849162011,0.833333333,0,17.56859762,3.25429575,-54.38103776,52.24,4.408338057,22.67145286,44.71314315,8.186913534,71.55496228,27.61995345,-2.5,22.42926156,19.87941202,-0.795,14.74,13.74,14.85,15.262,46.399,21.044,96.388,7.1,0.745245998,0.02,-0.06,0.14,-0.04,NA,NA,NA,-0.586880787
47027,Tennessee,Clay County,6,Low,Medium,2461620,-0.28526892,0.055763506,0.394119825,-0.157049829,-0.532954787,0,3.382608696,1.139130435,0.916666666,0,6.218416985,3.299263428,NA,51.1,15.56097308,44.08942373,38.9024327,12.96747757,100,18.23835849,-14.1,26.07601642,19.68503937,-2.919,16.5,11.61,17.69,16.954,30.131,23.505,96.769,8.385,3.680294852,1.44,0.12,0.26,NA,-0.14,NA,NA,12.11459525
47029,Tennessee,Cocke County,5,Low,Low,1143900,-0.187157685,0.127082627,0.539580526,-0.13072829,-0.293422729,0.015145738,1.237569061,0.850828729,0.75,0,28.98298826,3.613073013,-40.45296474,47.05,7.315083139,24.75874293,27.57223645,8.440480545,67.53126577,21.65024178,-3.6,23.47947469,19.93093815,1.021,15.89,12.29,16.38,18.932,52.261,23.096,95.161,10.179,2.818029144,0.42,NA,-0.08,NA,0.4,NA,NA,0.39884203
47031,Tennessee,Coffee County,5,Low,Low,1756900,1.350029475,0.229202593,0.43321873,-0.052359587,-0.121725137,0.006415139,5.696629213,1.876404494,1.375,0,22.5784268,4.417356489,-32.17565453,56.65,3.620394406,23.53256364,30.04927357,14.11953818,47.28956739,34.43525574,9.2,13.96496377,14.55198086,7.106,13.64,14.73,13.78,16.527,40.991,18.445,90.946,11.023,2.230421323,1.14,0.12,0.3,-0.06,0.06,NA,NA,-2.209659817
47033,Tennessee,Crockett County,4,Medium,Low,1771300,0.402633245,0.348971721,0.452754146,-0.091722617,-0.148015906,-0.005453989,2.853211009,4.23853211,1.333333333,1.976935749,6.648559412,3.272241749,-14.42459642,57.14,4.164179726,20.82089863,15.268659,9.716419361,67.37967914,66.27312504,0.1,17.82863601,18.80916031,-2.454,14.91,12.87,16.02,18.929,41.628,20.307,80.327,7.859,1.812951683,1,0.26,0.02,0,NA,NA,NA,0.523862468
47035,Tennessee,Cumberland County,5,Low,Low,333800,0.400097117,0.007701623,1.447253336,-0.039564998,-0.131677785,-0.033234192,2.353571429,0.75,1.541666666,0,21.60881887,3.457749326,-21.78085413,54.85,3.714271243,24.98691564,22.28562746,13.50644088,60.89236972,25.65136308,2,13.78409501,14.20401442,7.7,13.49,12.86,13.88,16.573,44.447,23.364,96.977,14.476,-0.277064052,0.28,0.28,-0.06,-0.16,NA,NA,NA,-0.536471553
47037,Tennessee,Davidson County,1,Low,Low,-220440,0.539951385,0.059709546,2.788036792,-0.004270117,-0.17402994,0.00294243,1.050458716,1.188073394,3.916666666,0.164744645,6.797185602,3.552431022,-51.36965919,53.45,12.40819894,13.86114964,35.7135281,12.49537598,3.411943237,25.81647168,17.7,14.87982826,10.92899516,10.577,12.99,17.63,13.04,14.914,35.6,11.892,62.988,6.443,3.178965756,0.04,NA,-0.08,NA,NA,NA,NA,-1.242080125
47039,Tennessee,Decatur County,6,Low,Low,189100,-3.451087237,0.46840172,1.436503662,-0.057060106,-0.337114271,-0.095973742,2.917808219,2.130136986,1.666666666,1.482701812,7.419714455,3.276761469,-35.81653645,55.81,5.5,21.6,27.32753762,15.37173991,100,20.82560485,-11.4,17.59622938,14.07089151,-0.461,14.37,12.63,14.39,15.996,55.967,21.837,94.976,8.576,2.141811593,0.26,0,0,-0.02,NA,NA,NA,-1.550691213
47041,Tennessee,Dekalb County,6,Low,Low,496720,-0.137737765,0.069728532,0.726693375,-0.263972569,0.208977302,0.008491538,3.259259259,1.644444444,0.791666666,0,17.88888889,3.672773459,-26.00175687,51.2,4.039465579,21.20719429,29.28612545,18.1775951,78.36885115,23.97894952,-3.3,18.39768738,19.85127479,9.601,14.43,13.83,14.96,15.711,46.73,18.819,94.514,7.1,0.435382279,0.14,0.06,-0.1,-0.06,NA,NA,NA,-3.065722604
47043,Tennessee,Dickson County,2,Low,Low,272740,-0.092436496,0.030383103,1.921585087,-0.141975263,-0.215155275,0,2.167487685,2.827586207,1.5,0.247116968,7.282818939,3.51315595,-48.53649133,55.82,6.441736389,23.11446587,35.99793864,18.18843216,67.75258728,24.20938463,15.4,13.56817702,16.30264568,8.582,13.53,14.49,13.5,14.243,40.972,16.346,92.546,8.831,0.711931727,0.22,-0.06,0.02,NA,NA,NA,NA,-1.842484687
47045,Tennessee,Dyer County,5,Medium,Low,4360920,4.614270735,0.174897442,0.092740957,-0.012943245,-0.452547548,0.005939005,3.459330144,3.736842105,1.125,2.553542009,16.23069678,3.281922674,-30.60051961,53.01,5.332110503,19.19559781,13.33027626,9.064587855,42.8642233,65.99351036,-6.7,18.55557378,16.12764122,-3.025,14.1,13.67,14.81,15.524,43.278,18.639,82.447,8.545,2.220781949,3.4,0.74,-0.1,0.1,NA,NA,NA,-0.851421146
47047,Tennessee,Fayette County,2,Medium,Low,2224280,0.225647105,0.327496946,0.097207817,-0.302845611,-0.312352552,-0.005358871,4.648083624,3.797909408,1.208333333,2.635914332,9.562752841,3.545809482,-22.179146,50.1,8.980646706,13.47097006,12.97204524,4.490323353,79.04355296,43.27822415,4.9,13.47413684,13.79298662,7.042,12.79,13.55,12.56,12.123,45.163,15.387,69.543,9.226,1.350021355,0.9,0.1,-0.18,-0.3,NA,NA,NA,-2.075002488
47049,Tennessee,Fentress County,6,Low,Low,661840,0.410148078,-0.007119375,0.962425949,-0.142262055,-0.303716483,-0.008124355,2.350961538,0.639423077,1.291666666,0,13.7154507,3.320677285,-26.02733162,50.24,3.303018959,15.41408848,24.22213904,9.909056878,100,16.41290817,8.2,20.55543037,17.01604853,3.348,16.14,12.05,16.7,14.336,58.525,23.258,97.909,8.372,1.567751551,0.54,0.2,0.12,NA,-0.22,NA,NA,0.023838472
47051,Tennessee,Franklin County,5,Low,Low,660020,3.616068019,0.152651732,0.467915583,-0.189799994,0.094983139,0.032279795,3.315555556,1.871111111,1.375,0.082372322,30.53198998,4.730871047,-23.56093155,56.18,4.308302098,22.02021072,22.02021072,11.01010536,69.61658385,27.74281976,5,14.4173332,12.49912447,3.049,13.73,14.36,13.88,16.41,31.228,19.575,90.169,10.881,2.15807643,0.88,0.36,0.02,-0.26,-0.06,NA,NA,-5.335295025
47053,Tennessee,Gibson County,6,Medium,Low,4283020,2.430363794,0.564441586,0.039703466,-0.064984316,-0.629966568,0.003034104,4.222222222,2.325396825,1.75,1.72981878,8.68563987,3.079496369,-34.59471674,46.63,6.908069845,19.50513838,21.53692363,8.939855093,47.71450999,63.58631921,-2.8,15.832014,14.69268059,-1.202,14.54,12.83,14.92,15.712,39.137,17.327,78.522,9.483,2.130126204,2.08,0.66,-0.1,-0.16,NA,NA,NA,-2.469337225
47055,Tennessee,Giles County,6,Low,Low,1057780,1.013589296,0.092089413,0.962780763,-0.153170972,-0.037119502,0,3.81147541,1.75,1.375,0.164744645,22.0583756,4.438321926,-30.65573127,52.14,4.092183248,24.55309949,25.23513003,15.68670245,73.74597253,31.38457861,7.2,14.75762383,14.21887812,0.197,13.81,13.34,14.42,16.131,48.021,17.966,86.182,8.959,1.037061155,0.88,-0.1,-0.12,-0.12,NA,NA,NA,-2.564064092
47057,Tennessee,Grainger County,3,Low,Low,164440,0.087975344,0.01270953,1.475800848,-0.36305729,-0.314878965,-0.002037936,2.031007752,1.837209302,0.5,0,21.85150642,3.225331081,-25.92647683,51.13,3.462394072,17.31197036,26.83355406,19.90876592,100,28.05307804,0.5,18.09769086,21.35986534,2.636,14.28,13.47,14.7,13.779,41.508,22.067,97.918,8.843,1.682896179,0.28,NA,0,NA,NA,NA,NA,-0.972985088
47059,Tennessee,Greene County,5,Low,Low,1001740,1.739760892,-0.035695763,1.233551892,-0.161075372,-0.461586517,0,3.019762846,2.075098814,1,0,24.66981027,3.446078013,-29.44449651,50.87,2.324506987,20.92056288,28.76577396,15.10929541,65.1944618,31.04995014,-2.3,16.66516787,15.2688172,0.341,14.33,13.12,14.37,17.314,41.008,22.556,95.034,10.872,1.898245449,0.68,0.06,0.18,NA,-0.24,NA,NA,-0.792086313
47061,Tennessee,Grundy County,6,Low,Low,-689180,0.102387778,0.113938593,0.312113221,-0.222839118,0.040031388,0,1.606666667,0.546666667,0.791666666,0,24.22107394,4.228834093,-39.43419198,54.73,13.44005734,19.41341616,29.8667941,13.44005734,100,23.84076471,-5.9,22.68363304,25.6377551,-2.171,16.38,12.38,16.63,19.446,58.802,26.448,80.465,7.724,2.366209354,-0.22,0.04,0.08,-0.04,0.06,NA,NA,-6.745714979
47063,Tennessee,Hamblen County,4,Low,Low,209960,-0.583298111,0.138483573,0.714241843,-0.020869342,-0.524628661,0,2.972972973,2.594594595,0.583333333,0,22.72181734,3.279913255,-28.53671421,53.93,2.804026582,25.23623924,32.09052644,14.33169142,21.87260169,32.5024985,3.7,17.30680093,18.69789056,3.878,14.51,13.06,15.27,16.23,44.764,18.779,87.967,9.172,1.637941417,0.22,0.1,NA,NA,-0.16,NA,NA,-2.120600051
47065,Tennessee,Hamilton County,3,Low,Low,491240,-0.08070231,0.022179997,1.3722449,-0.005161019,-0.142755528,-0.000301533,0.825531915,0.570212766,1.75,0,28.37539532,4.161051396,-70.77668034,44.49,9.304700702,15.06475352,21.65558318,14.0678213,10.02220155,22.68222909,9.4,12.83426124,10.5201793,9.071,13.1,14.37,12.8,14.232,37.496,13.98,75.348,8.835,3.610293995,0.24,0,-0.18,NA,0.32,NA,NA,0.141453838
47067,Tennessee,Hancock County,6,Low,Low,-60080,0.475641841,-0.011363938,1.997938333,-0.19745204,-0.913226883,0.007809236,1.45,0.74,0.458333333,0,20.61256727,3.202672919,NA,49.21,5.5,21.6,42.52992284,3.037851631,100,24.36977103,-9.2,28.57142857,22.85473329,-2.618,16.25,12.43,16.8,15.067,65.284,26.962,97.957,7.083,0,-0.02,-0.02,0.14,-0.04,NA,NA,NA,1.127898977
47069,Tennessee,Hardeman County,6,Low,Low,849640,0.837933688,0.2873863,0.202945506,-0.002835295,-0.040906201,0.014666362,3.074906367,1.898876404,0.916666666,1.976935749,9.292147854,3.737181562,-16.0122614,47.96,10.24759773,12.61242797,13.40070472,3.941383741,80.20768356,30.28232176,-4.7,17.79601735,20.35563361,-7.799,14.63,12.17,15.58,17.384,45.438,18.379,56.108,7.009,2.058108947,0.74,0.26,-0.08,-0.08,NA,NA,NA,-1.443597723
47071,Tennessee,Hardin County,6,Low,Low,1045680,1.340159748,0.486012504,0.278656432,-0.051030238,-0.148017344,-0.015223443,2.279166667,2.304166667,1.125,1.976935749,10.53114801,3.718687666,-40.93377975,55.93,5.438625116,23.30839335,32.63175069,14.76198246,67.92822562,33.3754928,-4.9,20.09662218,18.46982759,-1.528,14.33,12.55,14.86,16.887,48.54,18.982,94.164,10.051,3.006378049,0.86,0.48,-0.04,NA,NA,NA,NA,0.096308831
47073,Tennessee,Hawkins County,3,Low,Low,21420,0.679867756,0.015517191,1.340788909,-0.199199284,-0.129122553,-0.006780104,2,1.018957346,0.791666666,0,19.59319953,3.208028402,-59.77125713,48.82,3.535955362,16.97258574,27.58045182,9.547079478,57.86074992,28.59638699,-4.8,19.08604083,15.61660562,-0.148,14.15,12.64,14.67,16.424,48.297,22.335,96.227,10.024,0.418410417,0.12,NA,-0.08,NA,-0.06,NA,NA,-1.360848079
47075,Tennessee,Haywood County,6,Medium,Low,2810820,0.494222304,0.460503975,0.283089935,0.030632812,-0.353809841,0.008602975,2.882352941,3.28959276,1.041666666,2.141680395,8.070986723,3.588501952,-15.57012154,42.96,7.946598856,14.7579693,25.3,11.5,47.41576622,66.12310988,-6.2,18.80395994,18.01410298,-8.016,14.67,11.23,15.85,17.282,48.716,17.527,46.02,7.438,1.587042962,1.36,0.3,NA,NA,NA,NA,NA,-0.743865935
47077,Tennessee,Henderson County,6,Low,Low,749500,-2.748260002,0.428604283,0.51094341,-0.052756996,-1.249628683,-0.002267675,5.072727273,2.65,1.083333333,1.482701812,6.916166198,3.242824426,-38.46439022,51.65,5.016051364,17.19789039,20.78078422,10.7486815,76.37653499,27.18145963,-0.7,18.83289125,17.26566919,1.184,14.2,13.61,14.62,17.409,52.311,17.442,89.063,8.347,1.62472928,0.46,0.26,-0.2,-0.14,NA,NA,NA,-2.601251584
47079,Tennessee,Henry County,5,Low,Medium,3114780,-0.487171534,0.536650147,0.067175372,-0.042481853,-0.537740894,0,4.546558704,1.740890688,0.75,1.482701812,8.881717838,3.184553614,-40.85219587,53.28,6.806509498,32.17622672,23.51339645,15.46933977,66.84812867,33.38676706,-1.3,20.11979823,14.05047049,-0.164,14.35,13.84,15.35,17.023,46.896,21.754,89.641,11.941,2.042264765,1.88,0.5,0.22,0.22,NA,NA,NA,2.629148123
47081,Tennessee,Hickman County,2,Low,Low,412340,-0.636760102,0.165151012,0.837194272,-0.11556743,-0.180638093,-0.002089926,1.03968254,1.666666667,1.041666666,0.247116968,9.354426863,3.585864806,-35.49826626,51.38,4.847975566,22.62388598,34.74382489,10.50394706,100,31.29014751,7.3,18.73043478,21.44534158,2.154,14.34,14.02,15.06,16.648,56.981,21.458,91.835,9.1,1.581007174,0.12,0.06,-0.08,-0.06,NA,NA,NA,-1.066265683
47083,Tennessee,Houston County,6,Low,Low,271180,-0.148260442,0.041063702,1.028977781,-0.016261803,-0.081576144,0.019514702,1.149425287,1.781609195,0.75,0.411861614,7.184533598,3.518685806,NA,54.92,5.5,21.6,36.62109375,4.8828125,100,23.2041785,-4.5,16.75970566,22.78415016,-2.958,15.22,13.07,15.66,12.763,50.126,24.101,94.438,10.465,0,0.06,NA,-0.02,NA,NA,NA,NA,0.410708885
47085,Tennessee,Humphreys County,6,Low,Low,201060,-0.935314857,0.141807507,1.98476463,-0.084249276,-0.087890216,-0.002216476,1.150214592,1.605150215,0.666666666,0.411861614,7.599624993,3.541885678,-39.36787699,53.39,6.519329813,21.73109938,29.33698416,10.86554969,82.4900205,20.20612307,2.9,15.62099872,15.08319914,0.129,13.44,14.11,13.51,16.69,30.056,21.158,94.576,10.869,0.719575333,0.18,-0.04,-0.1,NA,NA,NA,NA,-0.910190342
47087,Tennessee,Jackson County,5,Low,Low,-3040,-0.550122245,0.130695468,1.676019987,0.001402383,-0.855829578,0.029294473,1.348148148,0.859259259,0.833333333,0,11.94569344,3.439271766,NA,53.34,5.146150679,18.86921916,30.87690408,25.7307534,100,30.77713281,4.4,19.19244887,21.83009541,1.385,16.1,12.41,16.98,18.199,38.723,21.766,97.094,8.576,0,0.02,0.22,0.04,NA,NA,NA,NA,-1.0114025
47089,Tennessee,Jefferson County,4,Low,Low,304460,-0.692504275,0.12641649,0.571901979,-0.178656371,-0.31498368,-0.00431007,2.446153846,2.792307692,0.416666666,0,24.83494718,3.327947975,-33.37520419,50.3,2.601398809,18.95304847,23.04096088,14.49350765,59.48800747,28.04352958,5.9,13.23786238,14.66020951,5.378,13.35,13.83,13.68,15.095,43.321,19.82,95.096,9.891,0.670230692,0.02,0.06,-0.04,NA,-0.2,NA,NA,-4.787959494
47091,Tennessee,Johnson County,6,Low,Low,32200,2.543973869,-0.086131236,1.5324249,-0.122355955,0.159082457,0,0.768595041,0.504132231,0.708333333,0,26.20283094,3.910616701,0.931006254,42.94,0,25.88894767,22.51212841,9.004851364,85.21157641,25.78160204,10.8,24.85630349,20.22380317,-2.723,15.21,13.01,16.05,16.549,55.672,23.311,93.182,10.432,0,0,0,-0.04,NA,NA,NA,NA,-0.648249165
47093,Tennessee,Knox County,3,Low,Low,-13820,0.129680805,0.006125778,-0.25768949,-0.017842227,-0.192465453,-0.005234281,1.622119816,1.571428571,1.75,0,21.21024787,3.192484742,-27.42270275,53.73,5.726884861,17.05049811,48.54836484,17.78805146,10.92136984,31.68751762,7.4,14.54228724,8.28496008,8.633,13.61,16.71,13.41,14.016,36.609,12.968,85.63,8.459,0.5590714,-0.02,-0.06,-0.1,NA,NA,NA,NA,-2.209493083
47095,Tennessee,Lake County,6,Low,Low,1568880,3.749126575,0.374189709,0.043899945,-0.034639588,-0.230693595,-0.00074552,0.895348837,7.11627907,0.583333333,2.141680395,17.3163617,3.415611769,-32.02070773,47.5,5.5,21.6,25.3,11.5,100,68.33269139,-20.2,28.56832501,27.06633558,-10.362,14.8,14.03,16.49,22.092,68.208,25.776,68.402,7.009,1.59444642,0.32,0.12,NA,NA,NA,NA,NA,-0.272718014
47097,Tennessee,Lauderdale County,6,Medium,Low,2015880,3.891726012,0.29403062,0.191393004,-0.172735887,-0.726695829,0.001381361,3.497630332,3.928909953,0.916666666,3.13014827,12.89537419,3.487897181,-22.62529127,43.19,8.432931364,12.26608198,19.93238322,5.366410868,58.66259213,57.29398843,-4.3,21.15467844,22.92136097,-7.532,15.4,12.94,16.76,17.644,56.832,22.824,61.759,6.791,2.318987325,1.22,0.3,0.04,-0.04,NA,NA,NA,-1.148665769
47099,Tennessee,Lawrence County,5,Low,Low,2441800,-0.105876245,0.17506379,0.14611609,-0.074873068,-0.482342969,0,8.271255061,2.141700405,3.125,0.247116968,13.61848622,4.300296167,-35.66662445,47.14,6.915087338,19.82325037,23.97230277,11.52514556,75.87714061,30.9228145,3.9,16.95073765,16.61300267,5.183,14.69,13.96,14.72,15.541,48.247,17.679,95.161,8.265,1.917084687,1.6,0.34,0.14,-3.55E-18,-0.02,NA,NA,-2.325816878
47101,Tennessee,Lewis County,6,Low,Low,17060,0.01703405,0.021972714,0.654744925,-0.106213154,0.059660333,0.005036093,0.427350427,1.461538462,0.875,0.247116968,10.92548752,3.93256295,NA,55.45,8.312966565,33.25186626,19.95111976,11.63815319,70.19159609,16.23218971,7.3,19.47060321,15.65340574,0.78,14.18,13.86,14.59,13.037,50.906,19.695,94.902,8.47,0,-0.06,0,-0.04,-0.08,NA,NA,NA,-0.712837798
47103,Tennessee,Lincoln County,6,Low,Medium,4261380,4.650388396,-0.042973912,0.849752495,-0.243430449,0.112518679,-0.003192782,4.768888889,2.577777778,1.583333333,0.247116968,26.86615065,4.603322403,-18.86467604,54.75,3.537277004,30.06685454,18.86547736,9.432738678,72.48883427,32.76112417,0.6,14.74476185,16.51314406,2.948,14.46,13.81,14.92,16.214,40.223,20.643,89.319,9.273,1.815609376,0.96,0.04,0.08,-0.04,0.58,NA,NA,3.868207292
47105,Tennessee,Loudon County,3,Low,Low,2355300,-0.526449726,0.171998781,0.51163295,-0.237054843,-0.251143633,-0.000875645,3.903846154,2.644230769,0.875,0,23.28218485,3.421606732,-30.1064166,49.2,2.673204561,14.12979554,33.22411383,16.42111373,40.61290057,33.67886213,8.9,11.27138091,13.81525685,11,12.86,13.42,13.17,12.19,36.123,16.396,95.039,12.734,3.851041361,0.34,0.1,-0.12,NA,NA,NA,NA,-4.670007646
47107,Tennessee,Mcminn County,5,Low,Low,644420,-0.095565913,0.142382635,0.909440405,-0.061239745,-0.166884981,0,2.595375723,2.791907514,1.5,0,26.72177533,3.814821421,-29.82201319,46.13,6.404339882,19.58974552,25.61735953,13.93885739,60.34133088,24.34317475,8.1,19.27530891,15.5168737,3.101,14.48,13.18,14.52,15.927,45.282,17.837,92.851,8.565,2.063029787,0.3,0.32,0.08,NA,0.06,NA,NA,-3.169063062
47109,Tennessee,Mcnairy County,6,Low,Low,710560,-1.776048174,0.519103273,1.179164472,0.028900932,-1.081289097,0.000542903,2.883116883,1.601731602,0.916666666,2.059308072,9.808971409,3.721311439,-37.99316571,49.66,3.088063861,25.47652685,22.38846299,9.264191583,85.27325024,26.63333933,-16.6,18.83738332,17.38245807,-1.427,15.68,12.5,16.28,18.48,47.976,20.035,91.887,9.052,2.967494719,0.4,0.34,0,-0.12,NA,NA,NA,-0.745734225
47111,Tennessee,Macon County,2,Low,Low,2034560,-1.667327885,0.440051855,-0.26235053,-0.367188011,-0.117314421,0.016341153,5.42519685,2.409448819,1.333333333,0,5.444444444,3.478813662,-35.55209673,50.39,4.181546001,30.94344041,17.5624932,5.854164402,79.57119741,24.96068914,14.8,17.29522184,19.71057884,10.635,14.6,14.41,15.1,13.995,33.995,18.414,97.972,6.525,3.852456303,1.5,0.18,0,0.1,0.06,NA,NA,0.055530473
47113,Tennessee,Madison County,4,Low,Low,1553900,0.297108335,0.316169729,0.41353708,-0.018315581,-0.318416118,0,2.921052632,3.903508772,2.625,2.141680395,7.038284873,3.296785167,-23.85748639,50.29,11.87295934,15.76237705,12.69178412,8.597660208,25.82660183,46.92841227,4.7,18.53701121,11.1392872,-0.27,13.67,12.42,13.88,15.071,41.972,15.494,59.603,8.489,1.740031213,0.72,0.22,-0.24,-0.1,NA,NA,NA,-1.937015235
47115,Tennessee,Marion County,3,Low,Low,208020,0.71708637,0.16467337,0.19155263,-0.023705337,0.089336117,0,0.884615385,0.639423077,0.791666666,0,32.91971038,4.484674887,-33.07114175,51.35,7.700924111,16.80201624,23.80285634,14.0016802,77.01597195,32.71218148,2.5,15.37205919,18.47356006,2.434,14.11,13.97,14.3,14.754,42.491,21.885,93.548,8.118,0.716054791,0.12,-0.06,-0.06,NA,-0.14,NA,NA,-0.846060604
47117,Tennessee,Marshall County,5,Low,Low,1193340,-0.004054389,0.096026491,0.673937017,-0.079526339,-0.798527669,0,3.341772152,3.196202532,1.333333333,0.164744645,22.39375122,4.199293401,-28.63458499,56.35,4.256457654,17.633896,28.57907282,13.98550372,65.82290884,28.95248571,13,13.95184136,14.58177498,12.018,13.16,14.63,13.09,15.778,35.062,15.519,90.018,6.977,1.486016518,0.24,0,-0.16,-0.06,0.18,NA,NA,-1.702330478
47119,Tennessee,Maury County,2,Low,Low,1156100,-0.223677448,0.148409842,0.996047814,-0.073698028,-0.635066652,0,2.916666667,2.765873016,1.916666666,0.164744645,11.92338553,4.043264047,-37.1018794,52.2,4.993183219,16.06502427,23.22915672,9.335081671,41.59296408,36.96204315,26.2,10.08501582,9.84668606,18.744,13.48,14.33,13.71,16.223,39.089,14.688,84.123,8.979,2.27799699,1.08,0.16,0.32,NA,NA,NA,NA,-1.936906741
47121,Tennessee,Meigs County,6,Low,Low,138240,-0.554511709,0.137430256,1.640209403,-0.217765215,0.341542022,-0.003273439,1.967741935,1.967741935,0.791666666,0,24.7254326,3.742636053,-46.12465643,50.35,5.5,21.6,41.23303261,14.84389174,100,17.89101863,10,16.93112762,16.1671208,5.343,14.64,13.08,15.16,17.504,64.327,23.488,96.179,9.206,0.519382104,0.1,0.08,-8.88E-19,NA,NA,NA,NA,-1.132203094
47123,Tennessee,Monroe County,6,Low,Low,1143380,-0.332738016,0.168258313,1.265261965,-0.067065123,0.038821106,0.001583233,1.490566038,1.233962264,1.041666666,0,32.76609954,3.736208342,-24.6612205,50.11,1.732479221,21.22287046,36.38206364,16.89167241,76.07538354,33.55948497,8.7,18.42932401,17.56325227,4.338,15.12,12.66,15.47,13.74,43.258,17.757,95.077,10.645,2.16118724,0.82,0.06,0.3,NA,NA,NA,NA,0.441834406
47125,Tennessee,Montgomery County,3,Low,Low,1129820,-0.363879653,0.419532628,0.328645202,-0.077592781,-0.331882598,0.022493471,3.728448276,4.327586207,1.666666666,0.411861614,6.017634134,3.47711649,-47.11030971,50.31,8.961126633,18.81836593,24.09547383,10.05637544,19.74224022,38.37567186,15.3,13.31249106,7.075460276,20.694,13.43,17.17,14.45,14.46,34.344,13.69,71.591,19.922,2.79349079,0.98,0.3,0.12,NA,NA,NA,NA,-2.069721908
47127,Tennessee,Moore County,5,Low,Low,671940,0.009085423,-0.000356206,0.584189438,-0.324673612,0.082192881,0,2.150943396,1.528301887,0.75,0.247116968,25.93492565,4.451999681,-38.84087294,55.92,3.132047106,18.79228264,9.396141318,0,99.87425338,31.78937271,14,7.695977103,14.13943355,2.496,12.56,14.49,12.34,11.864,27.215,17.678,93.95,14.55,0.650371793,0.32,0,0.36,NA,-0.1,NA,NA,6.296101581
47129,Tennessee,Morgan County,3,Low,Low,394820,0.144917998,0.001275109,0.836975686,0.074386395,-0.089582956,0,1.072072072,0.31981982,1.166666666,0,18.2009493,3.237140813,NA,58.49,5.572582892,20.43280394,31.57796972,14.86022105,99.88629645,23.84100404,-3.9,22.82755273,19.7430957,-2.798,14.72,14.67,15.5,16.339,56.605,22.834,94.255,11.008,2.846644631,0.2,0.02,0.02,NA,-0.02,NA,NA,-0.211308796
47131,Tennessee,Obion County,5,Medium,Low,4435320,-0.382387451,0.437350581,0.482173061,-0.013491095,-0.853491427,0.003586099,4.768240343,2.081545064,1.375,2.141680395,15.05833694,3.320807904,-41.47475974,44.41,3.948979189,17.11224315,13.16326396,7.897958378,61.58392807,55.11935442,-19.3,21.05422294,16.48258683,-5.509,14.75,12.35,15.54,16.283,46.005,19.271,85.654,8.392,2.022349088,1.9,0.46,0.04,-0.04,-0.16,NA,NA,-1.556182904
47133,Tennessee,Overton County,5,Low,Low,778600,-0.102317575,0.018874119,1.120986746,-0.179654814,-0.385883639,0.033813685,2.446927374,2.296089385,1.125,0,12.70929746,3.292058821,-43.88633112,57.93,0,22.62422964,25.3391372,19.90932209,84.21862972,27.10551504,-0.7,17.19202982,19.36045387,0.674,14.7,13.24,15.41,14.061,26.555,15.226,97.669,7.701,1.699684037,0.14,0.16,-0.06,0.04,-0.08,NA,NA,0.85781111
47135,Tennessee,Perry County,6,Low,Low,20900,0.638059674,0.172098654,1.774324211,0.05534336,-1.327055051,0.007768499,0.448863636,0.994318182,0.916666666,0.247116968,8.407237806,3.640383467,-38.43392139,55.14,5.5,21.6,9.9980004,24.995001,100,22.16167268,-1.1,26.94134257,25.14808831,1.713,15.64,12.42,16.1,12.312,44.553,19.912,94.792,10.859,0,0.04,0.02,NA,NA,NA,NA,NA,-0.646089765
